Point,AFTBF,AFTDIA,*FWDBF,*FWDDIA,JCDIA1
464,0.0027,0.0333,-0.0028,-0.0049,-0.0238
465,0.0027,0.0334,-0.0028,-0.0049,-0.0239
466,0.0028,0.0335,-0.0028,-0.0049,-0.0241
467,0.0028,0.0336,-0.0028,-0.0049,-0.0242
468,0.0028,0.0337,-0.0028,-0.0049,-0.0244
469,0.0028,0.0339,-0.0028,-0.0050,-0.0245
470,0.0028,0.0340,-0.0028,-0.0050,-0.0246
471,0.0028,0.0341,-0.0028,-0.0050,-0.0248
472,0.0029,0.0342,-0.0028,-0.0050,-0.0249
473,0.0029,0.0344,-0.0029,-0.0051,-0.0250
474,0.0029,0.0345,-0.0029,-0.0051,-0.0252
475,0.0029,0.0346,-0.0029,-0.0051,-0.0253
476,0.0029,0.0347,-0.0029,-0.0051,-0.0254
477,0.0029,0.0349,-0.0029,-0.0052,-0.0256
478,0.0030,0.0350,-0.0029,-0.0052,-0.0257
479,0.0030,0.0351,-0.0029,-0.0052,-0.0258
480,0.0030,0.0353,-0.0029,-0.0052,-0.0259
481,0.0030,0.0354,-0.0029,-0.0053,-0.0261
482,0.0030,0.0356,-0.0029,-0.0053,-0.0262
483,0.0030,0.0357,-0.0029,-0.0053,-0.0263
484,0.0031,0.0359,-0.0029,-0.0054,-0.0264
485,0.0031,0.0360,-0.0029,-0.0054,-0.0265
486,0.0031,0.0362,-0.0029,-0.0054,-0.0266
487,0.0031,0.0364,-0.0029,-0.0054,-0.0267
488,0.0031,0.0366,-0.0029,-0.0055,-0.0268
489,0.0031,0.0367,-0.0029,-0.0055,-0.0269
490,0.0032,0.0369,-0.0029,-0.0055,-0.0270
491,0.0032,0.0371,-0.0029,-0.0056,-0.0271
492,0.0032,0.0373,-0.0029,-0.0056,-0.0272
493,0.0032,0.0375,-0.0029,-0.0056,-0.0273
494,0.0032,0.0376,-0.0029,-0.0056,-0.0274
495,0.0033,0.0378,-0.0029,-0.0057,-0.0275
496,0.0033,0.0380,-0.0029,-0.0057,-0.0276
497,0.0033,0.0382,-0.0030,-0.0057,-0.0277
498,0.0033,0.0384,-0.0030,-0.0057,-0.0278
499,0.0033,0.0386,-0.0030,-0.0058,-0.0278
500,0.0033,0.0388,-0.0030,-0.0058,-0.0279
501,0.0034,0.0390,-0.0030,-0.0058,-0.0280
502,0.0034,0.0392,-0.0030,-0.0058,-0.0281
503,0.0034,0.0394,-0.0030,-0.0058,-0.0282
504,0.0034,0.0396,-0.0030,-0.0059,-0.0283
505,0.0034,0.0397,-0.0030,-0.0059,-0.0283
506,0.0034,0.0399,-0.0030,-0.0059,-0.0284
507,0.0034,0.0401,-0.0030,-0.0059,-0.0285
508,0.0035,0.0403,-0.0030,-0.0059,-0.0285
509,0.0035,0.0405,-0.0031,-0.0059,-0.0286
510,0.0035,0.0406,-0.0031,-0.0059,-0.0287
511,0.0035,0.0408,-0.0031,-0.0060,-0.0287
512,0.0035,0.0410,-0.0031,-0.0060,-0.0288
513,0.0035,0.0411,-0.0031,-0.0060,-0.0289
514,0.0036,0.0413,-0.0031,-0.0060,-0.0289
515,0.0036,0.0414,-0.0031,-0.0060,-0.0290
516,0.0036,0.0416,-0.0031,-0.0060,-0.0290
517,0.0036,0.0418,-0.0031,-0.0060,-0.0291
518,0.0036,0.0419,-0.0031,-0.0060,-0.0291
519,0.0036,0.0421,-0.0032,-0.0060,-0.0292
520,0.0036,0.0422,-0.0032,-0.0060,-0.0292
521,0.0037,0.0424,-0.0032,-0.0060,-0.0293
522,0.0037,0.0425,-0.0032,-0.0060,-0.0293
523,0.0037,0.0427,-0.0032,-0.0060,-0.0294
524,0.0037,0.0428,-0.0032,-0.0060,-0.0294
525,0.0037,0.0429,-0.0032,-0.0060,-0.0295
526,0.0037,0.0431,-0.0032,-0.0060,-0.0295
527,0.0037,0.0432,-0.0032,-0.0060,-0.0296
528,0.0037,0.0434,-0.0032,-0.0060,-0.0297
529,0.0038,0.0435,-0.0032,-0.0060,-0.0297
530,0.0038,0.0436,-0.0032,-0.0060,-0.0298
531,0.0038,0.0438,-0.0032,-0.0060,-0.0298
532,0.0038,0.0439,-0.0032,-0.0060,-0.0299
533,0.0038,0.0441,-0.0033,-0.0060,-0.0300
534,0.0038,0.0442,-0.0033,-0.0060,-0.0301
535,0.0038,0.0443,-0.0033,-0.0060,-0.0301
536,0.0039,0.0445,-0.0033,-0.0060,-0.0302
537,0.0039,0.0446,-0.0033,-0.0060,-0.0303
538,0.0039,0.0448,-0.0033,-0.0060,-0.0304
539,0.0039,0.0449,-0.0033,-0.0060,-0.0305
540,0.0039,0.0451,-0.0033,-0.0060,-0.0306
541,0.0039,0.0452,-0.0033,-0.0060,-0.0307
542,0.0039,0.0453,-0.0033,-0.0060,-0.0308
543,0.0039,0.0455,-0.0033,-0.0060,-0.0309
544,0.0040,0.0456,-0.0033,-0.0060,-0.0310
545,0.0040,0.0458,-0.0033,-0.0060,-0.0312
546,0.0040,0.0459,-0.0033,-0.0060,-0.0313
547,0.0040,0.0461,-0.0034,-0.0060,-0.0314
548,0.0040,0.0462,-0.0034,-0.0060,-0.0315
549,0.0040,0.0464,-0.0034,-0.0060,-0.0317
550,0.0040,0.0465,-0.0034,-0.0060,-0.0318
551,0.0041,0.0467,-0.0034,-0.0060,-0.0320
552,0.0041,0.0468,-0.0034,-0.0060,-0.0321
553,0.0041,0.0470,-0.0034,-0.0060,-0.0322
554,0.0041,0.0471,-0.0034,-0.0061,-0.0324
555,0.0041,0.0473,-0.0034,-0.0061,-0.0325
556,0.0041,0.0474,-0.0034,-0.0061,-0.0327
557,0.0041,0.0476,-0.0034,-0.0061,-0.0328
558,0.0042,0.0477,-0.0035,-0.0061,-0.0330
559,0.0042,0.0479,-0.0035,-0.0061,-0.0331
560,0.0042,0.0481,-0.0035,-0.0062,-0.0332
561,0.0042,0.0482,-0.0035,-0.0062,-0.0334
562,0.0042,0.0484,-0.0035,-0.0062,-0.0335
563,0.0042,0.0485,-0.0035,-0.0062,-0.0337
564,0.0042,0.0487,-0.0035,-0.0063,-0.0338
565,0.0043,0.0489,-0.0035,-0.0063,-0.0340
566,0.0043,0.0490,-0.0035,-0.0063,-0.0341
567,0.0043,0.0492,-0.0035,-0.0063,-0.0343
568,0.0043,0.0493,-0.0035,-0.0063,-0.0344
569,0.0043,0.0495,-0.0035,-0.0064,-0.0345
570,0.0044,0.0497,-0.0036,-0.0064,-0.0347
571,0.0044,0.0498,-0.0036,-0.0064,-0.0348
572,0.0044,0.0500,-0.0036,-0.0064,-0.0349
573,0.0044,0.0502,-0.0036,-0.0064,-0.0351
574,0.0044,0.0503,-0.0036,-0.0065,-0.0352
575,0.0044,0.0505,-0.0036,-0.0065,-0.0353
576,0.0045,0.0507,-0.0036,-0.0065,-0.0355
577,0.0045,0.0508,-0.0036,-0.0065,-0.0356
578,0.0045,0.0510,-0.0036,-0.0065,-0.0357
579,0.0045,0.0511,-0.0036,-0.0065,-0.0358
580,0.0046,0.0513,-0.0036,-0.0066,-0.0360
581,0.0046,0.0515,-0.0036,-0.0066,-0.0361
582,0.0046,0.0516,-0.0036,-0.0066,-0.0362
583,0.0046,0.0518,-0.0036,-0.0066,-0.0363
584,0.0046,0.0520,-0.0036,-0.0066,-0.0364
585,0.0047,0.0521,-0.0036,-0.0066,-0.0365
586,0.0047,0.0523,-0.0036,-0.0066,-0.0367
587,0.0047,0.0524,-0.0037,-0.0066,-0.0368
588,0.0047,0.0526,-0.0037,-0.0066,-0.0369
589,0.0047,0.0527,-0.0037,-0.0067,-0.0370
590,0.0048,0.0529,-0.0037,-0.0067,-0.0371
591,0.0048,0.0530,-0.0037,-0.0067,-0.0372
592,0.0048,0.0532,-0.0037,-0.0067,-0.0373
593,0.0048,0.0533,-0.0037,-0.0067,-0.0374
594,0.0048,0.0535,-0.0037,-0.0067,-0.0375
595,0.0049,0.0536,-0.0037,-0.0067,-0.0376
596,0.0049,0.0538,-0.0037,-0.0067,-0.0377
597,0.0049,0.0539,-0.0037,-0.0067,-0.0378
598,0.0049,0.0541,-0.0037,-0.0067,-0.0379
599,0.0049,0.0542,-0.0037,-0.0067,-0.0380
600,0.0050,0.0544,-0.0037,-0.0067,-0.0381
601,0.0050,0.0545,-0.0037,-0.0067,-0.0382
602,0.0050,0.0546,-0.0038,-0.0067,-0.0383
603,0.0050,0.0548,-0.0038,-0.0067,-0.0384
604,0.0050,0.0549,-0.0038,-0.0067,-0.0385
605,0.0050,0.0551,-0.0038,-0.0068,-0.0386
606,0.0051,0.0552,-0.0038,-0.0068,-0.0387
607,0.0051,0.0554,-0.0038,-0.0068,-0.0388
608,0.0051,0.0555,-0.0038,-0.0068,-0.0389
609,0.0051,0.0557,-0.0038,-0.0068,-0.0390
610,0.0051,0.0558,-0.0038,-0.0068,-0.0391
611,0.0051,0.0560,-0.0038,-0.0068,-0.0392
612,0.0052,0.0561,-0.0038,-0.0068,-0.0393
613,0.0052,0.0563,-0.0038,-0.0068,-0.0394
614,0.0052,0.0564,-0.0038,-0.0068,-0.0395
615,0.0052,0.0566,-0.0039,-0.0069,-0.0396
616,0.0052,0.0567,-0.0039,-0.0069,-0.0396
617,0.0052,0.0569,-0.0039,-0.0069,-0.0397
618,0.0053,0.0570,-0.0039,-0.0069,-0.0398
619,0.0053,0.0572,-0.0039,-0.0070,-0.0399
620,0.0053,0.0573,-0.0039,-0.0070,-0.0400
621,0.0053,0.0575,-0.0039,-0.0070,-0.0401
622,0.0053,0.0577,-0.0039,-0.0070,-0.0401
623,0.0054,0.0578,-0.0039,-0.0071,-0.0402
624,0.0054,0.0580,-0.0039,-0.0071,-0.0403
625,0.0054,0.0581,-0.0039,-0.0071,-0.0404
626,0.0054,0.0583,-0.0039,-0.0072,-0.0405
627,0.0055,0.0584,-0.0039,-0.0072,-0.0405
628,0.0055,0.0586,-0.0039,-0.0072,-0.0406
629,0.0055,0.0588,-0.0040,-0.0072,-0.0407
630,0.0055,0.0589,-0.0040,-0.0073,-0.0408
631,0.0055,0.0591,-0.0040,-0.0073,-0.0408
632,0.0056,0.0592,-0.0040,-0.0073,-0.0409
633,0.0056,0.0594,-0.0040,-0.0074,-0.0410
634,0.0056,0.0596,-0.0040,-0.0074,-0.0411
635,0.0056,0.0597,-0.0040,-0.0074,-0.0412
636,0.0056,0.0599,-0.0040,-0.0074,-0.0413
637,0.0057,0.0601,-0.0040,-0.0074,-0.0414
638,0.0057,0.0602,-0.0040,-0.0075,-0.0415
639,0.0057,0.0604,-0.0040,-0.0075,-0.0416
640,0.0057,0.0606,-0.0040,-0.0075,-0.0417
641,0.0057,0.0608,-0.0040,-0.0075,-0.0418
642,0.0058,0.0609,-0.0040,-0.0075,-0.0419
643,0.0058,0.0611,-0.0040,-0.0075,-0.0420
644,0.0058,0.0613,-0.0040,-0.0075,-0.0421
645,0.0058,0.0614,-0.0040,-0.0075,-0.0423
646,0.0058,0.0616,-0.0040,-0.0075,-0.0424
647,0.0059,0.0618,-0.0041,-0.0075,-0.0425
648,0.0059,0.0619,-0.0041,-0.0075,-0.0427
649,0.0059,0.0621,-0.0041,-0.0075,-0.0428
650,0.0059,0.0623,-0.0041,-0.0075,-0.0430
651,0.0059,0.0624,-0.0041,-0.0075,-0.0431
652,0.0059,0.0626,-0.0041,-0.0075,-0.0432
653,0.0060,0.0627,-0.0041,-0.0075,-0.0434
654,0.0060,0.0629,-0.0041,-0.0075,-0.0435
655,0.0060,0.0630,-0.0041,-0.0075,-0.0437
656,0.0060,0.0632,-0.0041,-0.0075,-0.0438
657,0.0060,0.0633,-0.0041,-0.0075,-0.0440
658,0.0061,0.0635,-0.0041,-0.0075,-0.0441
659,0.0061,0.0636,-0.0041,-0.0075,-0.0442
660,0.0061,0.0638,-0.0041,-0.0075,-0.0444
661,0.0061,0.0639,-0.0041,-0.0075,-0.0445
662,0.0062,0.0641,-0.0041,-0.0075,-0.0447
663,0.0062,0.0642,-0.0042,-0.0075,-0.0448
664,0.0062,0.0643,-0.0042,-0.0075,-0.0449
665,0.0062,0.0645,-0.0042,-0.0075,-0.0451
666,0.0062,0.0646,-0.0042,-0.0075,-0.0452
667,0.0063,0.0648,-0.0042,-0.0075,-0.0453
668,0.0063,0.0649,-0.0042,-0.0075,-0.0454
669,0.0063,0.0651,-0.0042,-0.0075,-0.0456
670,0.0063,0.0652,-0.0042,-0.0075,-0.0457
671,0.0063,0.0654,-0.0042,-0.0076,-0.0458
672,0.0064,0.0656,-0.0042,-0.0076,-0.0459
673,0.0064,0.0657,-0.0042,-0.0076,-0.0460
674,0.0064,0.0659,-0.0042,-0.0076,-0.0461
675,0.0064,0.0661,-0.0042,-0.0076,-0.0462
676,0.0064,0.0662,-0.0042,-0.0076,-0.0464
677,0.0065,0.0664,-0.0042,-0.0076,-0.0465
678,0.0065,0.0666,-0.0042,-0.0076,-0.0466
679,0.0065,0.0668,-0.0042,-0.0076,-0.0467
680,0.0065,0.0670,-0.0042,-0.0076,-0.0468
681,0.0065,0.0672,-0.0042,-0.0076,-0.0469
682,0.0066,0.0673,-0.0042,-0.0077,-0.0470
683,0.0066,0.0675,-0.0042,-0.0077,-0.0471
684,0.0066,0.0677,-0.0042,-0.0077,-0.0472
685,0.0066,0.0679,-0.0042,-0.0077,-0.0473
686,0.0066,0.0681,-0.0042,-0.0077,-0.0474
687,0.0067,0.0683,-0.0042,-0.0077,-0.0475
688,0.0067,0.0685,-0.0042,-0.0078,-0.0476
689,0.0067,0.0687,-0.0042,-0.0078,-0.0477
690,0.0067,0.0689,-0.0042,-0.0078,-0.0478
691,0.0067,0.0691,-0.0042,-0.0078,-0.0480
692,0.0068,0.0692,-0.0042,-0.0078,-0.0481
693,0.0068,0.0694,-0.0043,-0.0078,-0.0482
694,0.0068,0.0696,-0.0043,-0.0079,-0.0483
695,0.0068,0.0698,-0.0043,-0.0079,-0.0484
696,0.0069,0.0700,-0.0043,-0.0079,-0.0486
697,0.0069,0.0702,-0.0043,-0.0079,-0.0487
698,0.0069,0.0703,-0.0043,-0.0079,-0.0488
699,0.0069,0.0705,-0.0043,-0.0080,-0.0490
700,0.0069,0.0707,-0.0043,-0.0080,-0.0491
701,0.0070,0.0709,-0.0043,-0.0080,-0.0492
702,0.0070,0.0711,-0.0043,-0.0080,-0.0493
703,0.0070,0.0712,-0.0043,-0.0081,-0.0495
704,0.0070,0.0714,-0.0043,-0.0081,-0.0496
705,0.0071,0.0716,-0.0043,-0.0081,-0.0497
706,0.0071,0.0718,-0.0043,-0.0081,-0.0498
707,0.0071,0.0720,-0.0043,-0.0081,-0.0500
708,0.0071,0.0722,-0.0043,-0.0082,-0.0501
709,0.0071,0.0724,-0.0043,-0.0082,-0.0502
710,0.0072,0.0726,-0.0043,-0.0082,-0.0503
711,0.0072,0.0728,-0.0043,-0.0082,-0.0504
712,0.0072,0.0730,-0.0043,-0.0083,-0.0505
713,0.0072,0.0732,-0.0043,-0.0083,-0.0506
714,0.0073,0.0734,-0.0043,-0.0083,-0.0507
715,0.0073,0.0736,-0.0043,-0.0083,-0.0508
716,0.0073,0.0738,-0.0043,-0.0084,-0.0509
717,0.0073,0.0740,-0.0043,-0.0084,-0.0510
718,0.0073,0.0742,-0.0043,-0.0084,-0.0511
719,0.0074,0.0744,-0.0043,-0.0084,-0.0512
720,0.0074,0.0746,-0.0043,-0.0084,-0.0512
721,0.0074,0.0748,-0.0044,-0.0085,-0.0513
722,0.0074,0.0750,-0.0044,-0.0085,-0.0514
723,0.0074,0.0752,-0.0044,-0.0085,-0.0514
724,0.0075,0.0754,-0.0044,-0.0085,-0.0515
725,0.0075,0.0756,-0.0044,-0.0085,-0.0516
726,0.0075,0.0758,-0.0044,-0.0085,-0.0516
727,0.0075,0.0760,-0.0044,-0.0085,-0.0517
728,0.0075,0.0762,-0.0044,-0.0085,-0.0518
729,0.0076,0.0764,-0.0044,-0.0085,-0.0518
730,0.0076,0.0766,-0.0044,-0.0085,-0.0519
731,0.0076,0.0768,-0.0044,-0.0085,-0.0520
732,0.0076,0.0769,-0.0044,-0.0085,-0.0521
733,0.0076,0.0771,-0.0044,-0.0085,-0.0522
734,0.0077,0.0773,-0.0044,-0.0085,-0.0522
735,0.0077,0.0775,-0.0044,-0.0085,-0.0523
736,0.0077,0.0776,-0.0044,-0.0085,-0.0524
737,0.0077,0.0778,-0.0044,-0.0085,-0.0525
738,0.0077,0.0780,-0.0044,-0.0085,-0.0526
739,0.0078,0.0781,-0.0044,-0.0085,-0.0528
740,0.0078,0.0783,-0.0044,-0.0085,-0.0529
741,0.0078,0.0785,-0.0044,-0.0085,-0.0530
742,0.0078,0.0786,-0.0044,-0.0085,-0.0531
743,0.0079,0.0788,-0.0044,-0.0084,-0.0533
744,0.0079,0.0790,-0.0044,-0.0084,-0.0534
745,0.0079,0.0792,-0.0044,-0.0084,-0.0535
746,0.0079,0.0793,-0.0044,-0.0084,-0.0537
747,0.0079,0.0795,-0.0045,-0.0084,-0.0538
748,0.0080,0.0797,-0.0045,-0.0084,-0.0540
749,0.0080,0.0799,-0.0045,-0.0084,-0.0541
750,0.0080,0.0801,-0.0045,-0.0084,-0.0543
751,0.0080,0.0803,-0.0045,-0.0084,-0.0544
752,0.0081,0.0805,-0.0045,-0.0084,-0.0546
753,0.0081,0.0807,-0.0045,-0.0085,-0.0548
754,0.0081,0.0809,-0.0045,-0.0085,-0.0549
755,0.0081,0.0811,-0.0045,-0.0085,-0.0551
756,0.0082,0.0813,-0.0045,-0.0085,-0.0552
757,0.0082,0.0815,-0.0045,-0.0085,-0.0554
758,0.0082,0.0817,-0.0045,-0.0085,-0.0555
759,0.0082,0.0819,-0.0045,-0.0086,-0.0557
760,0.0082,0.0821,-0.0045,-0.0086,-0.0559
761,0.0083,0.0824,-0.0045,-0.0086,-0.0560
762,0.0083,0.0826,-0.0045,-0.0087,-0.0562
763,0.0083,0.0828,-0.0046,-0.0087,-0.0563
764,0.0083,0.0830,-0.0046,-0.0087,-0.0564
765,0.0084,0.0832,-0.0046,-0.0088,-0.0566
766,0.0084,0.0834,-0.0046,-0.0088,-0.0567
767,0.0084,0.0836,-0.0046,-0.0089,-0.0569
768,0.0084,0.0838,-0.0046,-0.0089,-0.0570
769,0.0084,0.0840,-0.0046,-0.0089,-0.0572
770,0.0085,0.0842,-0.0046,-0.0090,-0.0573
771,0.0085,0.0844,-0.0046,-0.0090,-0.0574
772,0.0085,0.0846,-0.0046,-0.0091,-0.0576
773,0.0085,0.0848,-0.0046,-0.0091,-0.0577
774,0.0086,0.0850,-0.0046,-0.0091,-0.0578
775,0.0086,0.0852,-0.0046,-0.0092,-0.0580
776,0.0086,0.0854,-0.0046,-0.0092,-0.0581
777,0.0086,0.0856,-0.0046,-0.0092,-0.0582
778,0.0087,0.0857,-0.0046,-0.0093,-0.0584
779,0.0087,0.0859,-0.0047,-0.0093,-0.0585
780,0.0087,0.0861,-0.0047,-0.0093,-0.0586
781,0.0087,0.0863,-0.0047,-0.0094,-0.0587
782,0.0088,0.0865,-0.0047,-0.0094,-0.0589
783,0.0088,0.0867,-0.0047,-0.0094,-0.0590
784,0.0088,0.0869,-0.0047,-0.0095,-0.0591
785,0.0088,0.0871,-0.0047,-0.0095,-0.0592
786,0.0089,0.0873,-0.0047,-0.0095,-0.0594
787,0.0089,0.0875,-0.0047,-0.0095,-0.0595
788,0.0089,0.0878,-0.0047,-0.0095,-0.0596
789,0.0089,0.0880,-0.0047,-0.0096,-0.0597
790,0.0090,0.0882,-0.0047,-0.0096,-0.0598
791,0.0090,0.0884,-0.0047,-0.0096,-0.0599
792,0.0090,0.0886,-0.0047,-0.0096,-0.0601
793,0.0090,0.0889,-0.0047,-0.0096,-0.0602
794,0.0091,0.0891,-0.0047,-0.0096,-0.0603
795,0.0091,0.0893,-0.0047,-0.0096,-0.0604
796,0.0091,0.0895,-0.0047,-0.0096,-0.0605
797,0.0091,0.0898,-0.0047,-0.0096,-0.0606
798,0.0092,0.0900,-0.0047,-0.0096,-0.0607
799,0.0092,0.0902,-0.0047,-0.0096,-0.0608
800,0.0092,0.0904,-0.0048,-0.0096,-0.0609
801,0.0092,0.0906,-0.0048,-0.0096,-0.0611
802,0.0093,0.0908,-0.0048,-0.0095,-0.0612
803,0.0093,0.0910,-0.0048,-0.0095,-0.0613
804,0.0093,0.0912,-0.0048,-0.0095,-0.0614
805,0.0093,0.0914,-0.0048,-0.0095,-0.0615
806,0.0093,0.0916,-0.0048,-0.0095,-0.0616
807,0.0094,0.0918,-0.0048,-0.0095,-0.0617
808,0.0094,0.0919,-0.0048,-0.0094,-0.0618
809,0.0094,0.0921,-0.0048,-0.0094,-0.0619
810,0.0094,0.0923,-0.0048,-0.0094,-0.0620
811,0.0095,0.0924,-0.0048,-0.0094,-0.0622
812,0.0095,0.0926,-0.0048,-0.0094,-0.0623
813,0.0095,0.0927,-0.0048,-0.0093,-0.0624
814,0.0095,0.0929,-0.0048,-0.0093,-0.0625
815,0.0095,0.0930,-0.0048,-0.0093,-0.0626
816,0.0096,0.0932,-0.0048,-0.0093,-0.0627
817,0.0096,0.0933,-0.0048,-0.0093,-0.0629
818,0.0096,0.0934,-0.0048,-0.0093,-0.0630
819,0.0096,0.0936,-0.0048,-0.0093,-0.0631
820,0.0097,0.0937,-0.0048,-0.0093,-0.0632
821,0.0097,0.0938,-0.0048,-0.0093,-0.0633
822,0.0097,0.0940,-0.0048,-0.0093,-0.0634
823,0.0097,0.0941,-0.0048,-0.0093,-0.0636
824,0.0097,0.0943,-0.0048,-0.0093,-0.0637
825,0.0098,0.0944,-0.0048,-0.0093,-0.0638
826,0.0098,0.0946,-0.0048,-0.0093,-0.0639
827,0.0098,0.0947,-0.0048,-0.0094,-0.0640
828,0.0098,0.0949,-0.0048,-0.0094,-0.0641
829,0.0099,0.0950,-0.0048,-0.0094,-0.0643
830,0.0099,0.0952,-0.0048,-0.0094,-0.0644
831,0.0099,0.0954,-0.0048,-0.0095,-0.0645
832,0.0099,0.0955,-0.0048,-0.0095,-0.0646
833,0.0099,0.0957,-0.0048,-0.0095,-0.0647
834,0.0100,0.0959,-0.0048,-0.0096,-0.0648
835,0.0100,0.0961,-0.0048,-0.0096,-0.0650
836,0.0100,0.0962,-0.0048,-0.0096,-0.0651
837,0.0100,0.0964,-0.0048,-0.0097,-0.0652
838,0.0101,0.0966,-0.0048,-0.0097,-0.0653
839,0.0101,0.0968,-0.0048,-0.0098,-0.0655
840,0.0101,0.0970,-0.0048,-0.0098,-0.0656
841,0.0101,0.0971,-0.0048,-0.0098,-0.0657
842,0.0102,0.0973,-0.0048,-0.0099,-0.0659
843,0.0102,0.0975,-0.0048,-0.0099,-0.0660
844,0.0102,0.0977,-0.0048,-0.0100,-0.0661
845,0.0102,0.0978,-0.0048,-0.0100,-0.0663
846,0.0103,0.0980,-0.0048,-0.0100,-0.0664
847,0.0103,0.0982,-0.0048,-0.0101,-0.0665
848,0.0103,0.0983,-0.0048,-0.0101,-0.0667
849,0.0103,0.0985,-0.0048,-0.0102,-0.0668
850,0.0104,0.0987,-0.0048,-0.0102,-0.0670
851,0.0104,0.0988,-0.0048,-0.0103,-0.0671
852,0.0104,0.0990,-0.0049,-0.0103,-0.0673
853,0.0104,0.0991,-0.0049,-0.0103,-0.0674
854,0.0105,0.0993,-0.0049,-0.0104,-0.0676
855,0.0105,0.0995,-0.0049,-0.0104,-0.0677
856,0.0105,0.0996,-0.0049,-0.0105,-0.0678
857,0.0105,0.0998,-0.0049,-0.0105,-0.0680
858,0.0106,0.0999,-0.0049,-0.0105,-0.0681
859,0.0106,0.1001,-0.0049,-0.0106,-0.0683
860,0.0106,0.1003,-0.0049,-0.0106,-0.0684
861,0.0106,0.1004,-0.0049,-0.0107,-0.0685
862,0.0107,0.1006,-0.0049,-0.0107,-0.0687
863,0.0107,0.1008,-0.0049,-0.0107,-0.0688
864,0.0107,0.1009,-0.0049,-0.0108,-0.0689
865,0.0107,0.1011,-0.0049,-0.0108,-0.0691
866,0.0107,0.1013,-0.0049,-0.0108,-0.0692
867,0.0108,0.1015,-0.0049,-0.0109,-0.0693
868,0.0108,0.1017,-0.0049,-0.0109,-0.0694
869,0.0108,0.1019,-0.0049,-0.0109,-0.0696
870,0.0108,0.1021,-0.0049,-0.0109,-0.0697
871,0.0109,0.1023,-0.0049,-0.0110,-0.0698
872,0.0109,0.1025,-0.0050,-0.0110,-0.0699
873,0.0109,0.1027,-0.0050,-0.0110,-0.0700
874,0.0109,0.1029,-0.0050,-0.0110,-0.0701
875,0.0110,0.1031,-0.0050,-0.0110,-0.0702
876,0.0110,0.1033,-0.0050,-0.0110,-0.0703
877,0.0110,0.1035,-0.0050,-0.0110,-0.0704
878,0.0110,0.1037,-0.0050,-0.0110,-0.0705
879,0.0110,0.1039,-0.0050,-0.0110,-0.0706
880,0.0111,0.1041,-0.0050,-0.0110,-0.0707
881,0.0111,0.1043,-0.0050,-0.0110,-0.0708
882,0.0111,0.1045,-0.0050,-0.0110,-0.0709
883,0.0111,0.1047,-0.0050,-0.0110,-0.0710
884,0.0112,0.1049,-0.0050,-0.0110,-0.0711
885,0.0112,0.1051,-0.0050,-0.0109,-0.0713
886,0.0112,0.1053,-0.0050,-0.0109,-0.0714
887,0.0112,0.1055,-0.0050,-0.0109,-0.0715
888,0.0112,0.1056,-0.0050,-0.0109,-0.0716
889,0.0113,0.1058,-0.0051,-0.0109,-0.0717
890,0.0113,0.1060,-0.0051,-0.0109,-0.0718
891,0.0113,0.1062,-0.0051,-0.0108,-0.0719
892,0.0113,0.1064,-0.0051,-0.0108,-0.0720
893,0.0114,0.1065,-0.0051,-0.0108,-0.0721
894,0.0114,0.1067,-0.0051,-0.0108,-0.0722
895,0.0114,0.1069,-0.0051,-0.0108,-0.0723
896,0.0114,0.1071,-0.0051,-0.0108,-0.0724
897,0.0115,0.1073,-0.0051,-0.0108,-0.0725
898,0.0115,0.1074,-0.0051,-0.0108,-0.0726
899,0.0115,0.1076,-0.0051,-0.0108,-0.0728
900,0.0115,0.1078,-0.0051,-0.0108,-0.0729
901,0.0116,0.1080,-0.0051,-0.0108,-0.0730
902,0.0116,0.1082,-0.0051,-0.0108,-0.0731
903,0.0116,0.1084,-0.0051,-0.0108,-0.0732
904,0.0116,0.1086,-0.0051,-0.0108,-0.0733
905,0.0117,0.1088,-0.0051,-0.0108,-0.0734
906,0.0117,0.1090,-0.0051,-0.0108,-0.0735
907,0.0117,0.1093,-0.0051,-0.0108,-0.0736
908,0.0117,0.1095,-0.0051,-0.0108,-0.0737
909,0.0118,0.1097,-0.0051,-0.0108,-0.0738
910,0.0118,0.1099,-0.0051,-0.0108,-0.0739
911,0.0118,0.1101,-0.0052,-0.0109,-0.0740
912,0.0118,0.1104,-0.0052,-0.0109,-0.0741
913,0.0119,0.1106,-0.0052,-0.0109,-0.0741
914,0.0119,0.1108,-0.0052,-0.0109,-0.0742
915,0.0119,0.1110,-0.0052,-0.0110,-0.0743
916,0.0119,0.1113,-0.0052,-0.0110,-0.0744
917,0.0119,0.1115,-0.0052,-0.0110,-0.0745
918,0.0120,0.1117,-0.0052,-0.0110,-0.0746
919,0.0120,0.1119,-0.0052,-0.0111,-0.0747
920,0.0120,0.1121,-0.0052,-0.0111,-0.0747
921,0.0120,0.1123,-0.0052,-0.0111,-0.0748
922,0.0121,0.1125,-0.0052,-0.0112,-0.0749
923,0.0121,0.1127,-0.0052,-0.0112,-0.0750
924,0.0121,0.1129,-0.0052,-0.0112,-0.0751
925,0.0121,0.1131,-0.0052,-0.0113,-0.0751
926,0.0122,0.1133,-0.0052,-0.0113,-0.0752
927,0.0122,0.1135,-0.0052,-0.0113,-0.0753
928,0.0122,0.1137,-0.0052,-0.0114,-0.0754
